code,time,mkt,code,K,S,T,CorP,date,rf,IV,sabr,delta,diff,signal,position
510050C2109M03300,2021-05-12 11:00:00,0.2217,510050C2109M03300,3.3,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.15778607137938633,0.17978841493117184,0.7058503672537966,-0.022002343551785514,1,24.47132275877967
510050C2112A03500,2021-05-12 11:00:00,0.1733,510050C2112A03500,3.5,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.17353541353119278,0.20023813472495292,0.5061129041267837,-0.02670272119376013,1,34.1289305521122
510050C2109M03600,2021-05-12 11:00:00,0.0916,510050C2109M03600,3.6,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.17936790043493667,0.20531546912874724,0.37659780974154006,-0.02594756869381057,1,45.866151394574985
510050C2109M04200,2021-05-12 11:00:00,0.0149,510050C2109M04200,4.2,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.21607916558091242,0.2909551550871692,0.07759896768891476,-0.07487598950625676,1,222.59435493673882
510050C2106M04200,2021-05-12 11:00:00,0.0025,510050C2106M04200,4.2,3.43385152,0.11507936507936507,1,2021-05-12,0.02,0.2825189460567552,0.27817842418670735,0.021203314459668818,0.004340521870047853,0,0.0
510050P2105M04000,2021-05-12 11:00:00,0.5651,510050P2105M04000,4.0,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.3742506266500829,0.24873854144399923,-0.9772021227895603,0.12551208520608367,-1,-100.0
510050C2112A03700,2021-05-12 11:00:00,0.1095,510050C2112A03700,3.7,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.18345337335707376,0.22781672489683016,0.3564235129106975,-0.0443633515397564,1,48.462268988405995
510050P2105M03500,2021-05-12 11:00:00,0.0853,510050P2105M03500,3.5,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.1705574422239742,0.18201114962412787,-0.6989006130801533,-0.011453707400153668,0,0.0
510050P2112A03100,2021-05-12 11:00:00,0.0845,510050P2112A03100,3.1,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.22160808206522936,0.202753826271854,-0.22650122455603472,0.018854255793375352,0,0.0
510050C2109M03800,2021-05-12 11:00:00,0.0465,510050C2109M03800,3.8,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.18759516964877554,0.2343268242858591,0.21982715072699938,-0.046731654637083564,1,78.57579056702627
510050P2109M03500,2021-05-12 11:00:00,0.2086,510050P2109M03500,3.5,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.22543379276030379,0.1926359572975358,-0.507327924056163,0.03279783546276799,-1,-100.0
510050C2105M03800,2021-05-12 11:00:00,0.0006,510050C2105M03800,3.8,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.22048291358672104,0.22165533977823548,0.011701452441528686,-0.0011724261915144474,0,0.0
510050P2109M04400,2021-05-12 11:00:00,0.9705,510050P2109M04400,4.4,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.31566964280374893,0.3166116738343677,-0.8782307624470271,-0.0009420310306187951,0,0.0
510050P2105M03100,2021-05-12 11:00:00,0.0012,510050P2105M03100,3.1,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.25189070539749875,0.17637201207715472,-0.018796532054724535,0.07551869332034403,-1,-100.0
510050P2112A03300,2021-05-12 11:00:00,0.1583,510050P2112A03300,3.3,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.22684386451915334,0.1887262986493396,-0.351139840986772,0.03811756586981374,-1,-100.0
510050P2112A03900,2021-05-12 11:00:00,0.5479,510050P2112A03900,3.9,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.2589051538593395,0.2586595986153088,-0.6817251980267001,0.00024555524403069295,0,0.0
510050P2109M04000,2021-05-12 11:00:00,0.5969,510050P2109M04000,4.0,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.267373976364454,0.2634401330123593,-0.7935175694902015,0.003933843352094679,0,0.0
510050C2109M03400,2021-05-12 11:00:00,0.1684,510050C2109M03400,3.4,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.16715918756819168,0.18338947600735095,0.5874079464079388,-0.016230288439159274,0,0.0
510050P2105M03400,2021-05-12 11:00:00,0.0297,510050P2105M03400,3.4,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.1682463591509936,0.1724568235399957,-0.3684220927109936,-0.004210464389002105,0,0.0
510050C2105M03300,2021-05-12 11:00:00,0.1454,510050C2105M03300,3.3,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.18791346621832067,0.1677718508951298,0.864785883005676,0.020141615323190865,-1,-100.0
510050P2112A03600,2021-05-12 11:00:00,0.3221,510050P2112A03600,3.6,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.23666862900034455,0.2130702588081855,-0.5396434079285051,0.023598370192159046,-1,-100.0
510050C2112A03100,2021-05-12 11:00:00,0.3949,510050C2112A03100,3.1,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.13523036180616,0.202753826271854,0.8731140487437596,-0.06752346446569402,1,19.783317175257256
510050P2106M04300,2021-05-12 11:00:00,0.8567,510050P2106M04300,4.3,3.43385152,0.11507936507936507,0,2021-05-12,0.02,0.24984970497194708,0.2905006653636847,-0.995121236892787,-0.0406509603917376,1,220.32149507312042
510050C2112A03800,2021-05-12 11:00:00,0.0851,510050C2112A03800,3.8,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.1862707798556987,0.24322670927668838,0.29300036672407015,-0.056955929420989676,1,58.952459171280026
510050C2109M04100,2021-05-12 11:00:00,0.0189,510050C2109M04100,4.1,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.20750656361582648,0.27742797865607716,0.09796747997659744,-0.06992141504025068,1,176.31455009965583
510050C2105M03200,2021-05-12 11:00:00,0.24,510050C2105M03200,3.2,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.22617119790925638,0.1692798007734002,0.9458215240317976,0.05689139713585617,-1,-100.0
510050P2112A03200,2021-05-12 11:00:00,0.1168,510050P2112A03200,3.2,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.22302902107098085,0.19295606644562716,-0.2865655537896652,0.0300729546253537,-1,-100.0
510050P2112A03000,2021-05-12 11:00:00,0.0599,510050P2112A03000,3.0,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.2218677560279484,0.21628617106016715,-0.17359969947523957,0.005581584967781245,0,0.0
510050P2112A03500,2021-05-12 11:00:00,0.2622,510050P2112A03500,3.5,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.2344064145044076,0.20023813472495292,-0.479072716813679,0.03416827977945469,-1,-100.0
510050C2106M04400,2021-05-12 11:00:00,0.0016,510050C2106M04400,4.4,3.43385152,0.11507936507936507,1,2021-05-12,0.02,0.31700487275111977,0.30238756395600996,0.012865417382695725,0.014617308795109807,0,0.0
510050P2105M03300,2021-05-12 11:00:00,0.0079,510050P2105M03300,3.3,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.18082196163360978,0.1677718508951298,-0.12634126944541357,0.013050110738479975,0,0.0
510050C2112A03200,2021-05-12 11:00:00,0.3251,510050C2112A03200,3.2,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.14862890040846397,0.19295606644562716,0.7803126139345262,-0.04432716603716319,1,22.136118073723917
510050P2112A03400,2021-05-12 11:00:00,0.207,510050P2112A03400,3.4,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.23073603172451868,0.19138068016362333,-0.4159740270483817,0.03935535156089534,-1,-100.0
510050P2109M03400,2021-05-12 11:00:00,0.1522,510050P2109M03400,3.4,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.21947405075926316,0.18338947600735095,-0.422276119247861,0.03608457475191221,-1,-100.0
510050C2109M04300,2021-05-12 11:00:00,0.0118,510050C2109M04300,4.3,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.2240040867412142,0.3040133616302188,0.0617471987147424,-0.08000927488900461,1,279.7388791071877
510050P2106M04400,2021-05-12 11:00:00,0.9528,510050P2106M04400,4.4,3.43385152,0.11507936507936507,0,2021-05-12,0.02,0.22971071612325952,0.30238756395600996,-0.9990740978410257,-0.07267684783275044,1,219.44978772347125
510050C2105M03900,2021-05-12 11:00:00,0.0004,510050C2105M03900,3.9,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.2562313426264126,0.23535643074888582,0.007087204046705699,0.020874911877526797,-1,-100.0
510050P2109M04300,2021-05-12 11:00:00,0.887,510050P2109M04300,4.3,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.3280848458088464,0.3040133616302188,-0.8410365118177925,0.02407148417862759,-1,-100.0
510050P2109M04200,2021-05-12 11:00:00,0.7902,510050P2109M04200,4.2,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.3093948448683545,0.2909551550871692,-0.82762502063358,0.01843968978118532,0,0.0
510050P2109M04100,2021-05-12 11:00:00,0.6959,510050P2109M04100,4.1,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.29349940592316137,0.27742797865607716,-0.8078418170332761,0.016071427267084215,0,0.0
510050P2105M03200,2021-05-12 11:00:00,0.002,510050P2105M03200,3.2,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.20128743875407998,0.1692798007734002,-0.036021154212643514,0.032007637980679765,-1,-100.0
510050C2112A03600,2021-05-12 11:00:00,0.1391,510050C2112A03600,3.6,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.1796990690607849,0.2130702588081855,0.4276542946370665,-0.03337118974740061,1,40.39031613403957
510050C2112A03300,2021-05-12 11:00:00,0.2667,510050C2112A03300,3.3,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.1599709697355555,0.1887262986493396,0.6841172814069933,-0.0287553289137841,1,25.248729458998646
510050C2109M03100,2021-05-12 11:00:00,0.3629,510050C2109M03100,3.1,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.1190645475651844,0.19146446594781752,0.9405245448310109,-0.07239991838263311,1,18.36538158562823
510050P2112A03800,2021-05-12 11:00:00,0.4667,510050P2112A03800,3.8,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.24969693836697665,0.24322670927668838,-0.6418065450063881,0.006470229090288271,0,0.0
510050C2105M03100,2021-05-12 11:00:00,0.3377,510050C2105M03100,3.1,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.25763210036387857,0.17637201207715472,0.979027143931363,0.08126008828672385,-1,-100.0
510050C2105M04000,2021-05-12 11:00:00,0.0003,510050C2105M04000,4.0,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.29143884563277933,0.24873854144399923,0.0048548220048546505,0.0427003041887801,-1,-100.0
510050P2109M03300,2021-05-12 11:00:00,0.1085,510050P2109M03300,3.3,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.21820245220078982,0.17978841493117184,-0.3361927942410309,0.03841403726961798,-1,-100.0
510050C2109M03900,2021-05-12 11:00:00,0.034,510050C2109M03900,3.9,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.194008733959307,0.2490350462573445,0.16727022632219796,-0.05502631229803748,1,103.26459487894265
510050C2109M04400,2021-05-12 11:00:00,0.0106,510050C2109M04400,4.4,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.2369178218908103,0.3166116738343677,0.05377296639253186,-0.07969385194355744,1,321.2226015277029
510050P2109M03800,2021-05-12 11:00:00,0.4298,510050P2109M03800,3.8,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.25423429140692005,0.2343268242858591,-0.7037551321322144,0.01990746712106095,0,0.0
510050P2105M03600,2021-05-12 11:00:00,0.1694,510050P2105M03600,3.6,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.18259924127105737,0.19432988038678772,-0.89598703331858,-0.011730639115730357,0,0.0
510050C2109M03000,2021-05-12 11:00:00,0.4378,510050C2109M03000,3.0,3.43385152,0.36507936507936506,1,2021-05-12,0.02,,0.20393643513793422,,,0,0.0
510050P2109M03700,2021-05-12 11:00:00,0.3473,510050P2109M03700,3.7,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.24075301119415396,0.21957245551654578,-0.6518234646287474,0.02118055567760818,-1,-100.0
510050P2109M03200,2021-05-12 11:00:00,0.0724,510050P2109M03200,3.2,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.21501811769602347,0.18282315933950338,-0.25332743939943114,0.03219495835652009,-1,-100.0
510050C2105M03600,2021-05-12 11:00:00,0.0069,510050C2105M03600,3.6,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.1888428371837973,0.19432988038678772,0.11196141191019454,-0.005487043202990427,0,0.0
510050C2112A03400,2021-05-12 11:00:00,0.2181,510050C2112A03400,3.4,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.16956607180516328,0.19138068016362333,0.5919945993715295,-0.021814608358460053,1,29.17778671428455
510050C2109M03500,2021-05-12 11:00:00,0.1263,510050C2109M03500,3.5,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.17512012467225316,0.1926359572975358,0.476709149531352,-0.01751583262528264,0,0.0
510050C2112A03000,2021-05-12 11:00:00,0.4688,510050C2112A03000,3.0,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.06444895094682332,0.21628617106016715,0.9984843029014032,-0.15183722011334383,1,17.299312674499276
510050P2105M03700,2021-05-12 11:00:00,0.2645,510050P2105M03700,3.7,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.18961620163797024,0.2078361191905006,-0.9735917552795018,-0.018219917552530357,0,0.0
510050P2109M03000,2021-05-12 11:00:00,0.0298,510050P2109M03000,3.0,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.21759835617527068,0.20393643513793422,-0.12535953019168256,0.01366192103733646,0,0.0
510050C2109M03700,2021-05-12 11:00:00,0.0656,510050C2109M03700,3.7,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.18355136902770694,0.21957245551654578,0.29053853585145717,-0.03602108648883884,1,59.4519832140339
510050P2106M04200,2021-05-12 11:00:00,0.7712,510050P2106M04200,4.2,3.43385152,0.11507936507936507,0,2021-05-12,0.02,0.39112274265208063,0.27817842418670735,-0.9242485665875444,0.11294431846537328,-1,-100.0
510050P2112A03700,2021-05-12 11:00:00,0.3917,510050P2112A03700,3.7,3.43385152,0.6031746031746031,0,2021-05-12,0.02,0.2428534344203714,0.22781672489683016,-0.5938755493951549,0.015036709523541247,0,0.0
510050P2105M03000,2021-05-12 11:00:00,0.0004,510050P2105M03000,3.0,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.27712094206934584,0.18740233550611332,-0.0064099390027474445,0.08971860656323252,-1,-100.0
510050P2105M03900,2021-05-12 11:00:00,0.4622,510050P2105M03900,3.9,3.43385152,0.03968253968253968,0,2021-05-12,0.02,0.207097278236668,0.23535643074888582,-0.9988392811222196,-0.028259152512217833,1,219.5013780844731
510050C2105M03400,2021-05-12 11:00:00,0.0677,510050C2105M03400,3.4,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.17386361589428623,0.1724568235399957,0.6278935596528247,0.0014067923542905314,0,0.0
510050P2106M04100,2021-05-12 11:00:00,0.6628,510050P2106M04100,4.1,3.43385152,0.11507936507936507,0,2021-05-12,0.02,0.29497950918449506,0.2654101261924848,-0.9553238861944764,0.029569382992010285,-1,-100.0
510050C2105M03500,2021-05-12 11:00:00,0.0239,510050C2105M03500,3.5,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.178779428502656,0.18201114962412787,0.3100638649150177,-0.003231721121471881,0,0.0
510050C2105M03700,2021-05-12 11:00:00,0.0021,510050C2105M03700,3.7,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.20621325899278237,0.2078361191905006,0.03775182782223104,-0.0016228601977182344,0,0.0
510050C2106M04300,2021-05-12 11:00:00,0.0022,510050C2106M04300,4.3,3.43385152,0.11507936507936507,1,2021-05-12,0.02,0.30457114421270276,0.2905006653636847,0.01772873060350212,0.014070478849018075,0,0.0
510050P2109M03900,2021-05-12 11:00:00,0.5076,510050P2109M03900,3.9,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.25477349108555747,0.2490350462573445,-0.7588201945951983,0.00573844482821298,0,0.0
510050C2105M03000,2021-05-12 11:00:00,0.4299,510050C2105M03000,3.0,3.43385152,0.03968253968253968,1,2021-05-12,0.02,0.23155552687587877,0.18740233550611332,0.9985036974031831,0.04415319136976545,-1,-100.0
510050C2112A03900,2021-05-12 11:00:00,0.066,510050C2112A03900,3.9,3.43385152,0.6031746031746031,1,2021-05-12,0.02,0.18925436457647532,0.2586595986153088,0.23870334503025353,-0.06940523403883347,1,72.36217051873157
510050P2109M03600,2021-05-12 11:00:00,0.2742,510050P2109M03600,3.6,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.23268305570771383,0.20531546912874724,-0.5846716826394975,0.027367586578966596,-1,-100.0
510050C2109M03200,2021-05-12 11:00:00,0.2855,510050C2109M03200,3.2,3.43385152,0.36507936507936506,1,2021-05-12,0.02,0.14256092583281266,0.18282315933950338,0.8280936371538395,-0.040262233506690726,1,20.858863516737664
510050P2109M03100,2021-05-12 11:00:00,0.0475,510050P2109M03100,3.1,3.43385152,0.36507936507936506,0,2021-05-12,0.02,0.21605185097076632,0.19146446594781752,-0.1828102642100442,0.0245873850229488,-1,-100.0
510050P2112A03100,2021-05-12 11:30:00,0.0853,510050P2112A03100,3.1,3.425325803,0.6031746031746031,0,2021-05-12,0.02,0.22018593204674675,0.2030769476780791,-0.22976512636758328,0.017108984368667646,0,0.0
510050C2109M03300,2021-05-12 11:30:00,0.2194,510050C2109M03300,3.3,3.425325803,0.36507936507936506,1,2021-05-12,0.02,0.1628577761130098,0.18118585852642036,0.6922361011848999,-0.01832808241341055,0,0.0
510050P2109M04100,2021-05-12 11:30:00,0.6959,510050P2109M04100,4.1,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.28087860094895983,0.28011766328813376,-0.824204174939718,0.0007609376608260776,0,0.0
510050P2106M04300,2021-05-12 11:30:00,0.8694,510050P2106M04300,4.3,3.425325803,0.11507936507936507,0,2021-05-12,0.02,0.34441638910512634,0.29301020814859596,-0.9691420668348649,0.05140618095653038,-1,-100.0
510050P2109M03000,2021-05-12 11:30:00,0.0301,510050P2109M03000,3.0,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.2157889785063586,0.20402214409867284,-0.12754532502056892,0.01176683440768575,0,0.0
510050P2109M04400,2021-05-12 11:30:00,0.9705,510050P2109M04400,4.4,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.2964998032231745,0.3192589310586756,-0.8974973911128833,-0.022759127835501103,1,174.1810142043726
510050C2106M04300,2021-05-12 11:30:00,0.0023,510050C2106M04300,4.3,3.425325803,0.11507936507936507,1,2021-05-12,0.02,0.3094937503006548,0.29301020814859596,0.018234219665904577,0.016483542152058828,0,0.0
510050P2105M03600,2021-05-12 11:30:00,0.17600000000000002,510050P2105M03600,3.6,3.425325803,0.03968253968253968,0,2021-05-12,0.02,0.17241048295820993,0.19675954909246757,-0.9204175091641147,-0.024349066134257635,1,169.84358106332658
510050P2109M03500,2021-05-12 11:30:00,0.2116,510050P2109M03500,3.5,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.22378992316563884,0.1950187882789052,-0.5151106660737262,0.028771134886733635,-1,-100.0
510050P2105M03300,2021-05-12 11:30:00,0.0089,510050P2105M03300,3.3,3.425325803,0.03968253968253968,0,2021-05-12,0.02,0.17990459172326345,0.1691961204709447,-0.14003959598117066,0.010708471252318746,0,0.0
510050P2109M03400,2021-05-12 11:30:00,0.1561,510050P2109M03400,3.4,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.21980438759328275,0.18537231318970496,-0.42965177133458865,0.03443207440357779,-1,-100.0
510050P2112A03900,2021-05-12 11:30:00,0.5543,510050P2112A03900,3.9,3.425325803,0.6031746031746031,0,2021-05-12,0.02,0.25950799168596445,0.261514681450775,-0.6855577550476493,-0.002006689764810554,0,0.0
510050C2106M04200,2021-05-12 11:30:00,0.0025,510050C2106M04200,4.2,3.425325803,0.11507936507936507,1,2021-05-12,0.02,0.28557144451463595,0.28070165871149866,0.02105431174898781,0.004869785803137294,0,0.0
510050P2112A03700,2021-05-12 11:30:00,0.3981,510050P2112A03700,3.7,3.425325803,0.6031746031746031,0,2021-05-12,0.02,0.24413170894099923,0.23062560804211518,-0.5980887652315844,0.013506100898884044,0,0.0
510050P2109M03100,2021-05-12 11:30:00,0.0479,510050P2109M03100,3.1,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.21392897200241548,0.19182275429641127,-0.18588474174177527,0.02210621770600421,-1,-100.0
510050P2109M03900,2021-05-12 11:30:00,0.5076,510050P2109M03900,3.9,3.425325803,0.36507936507936506,0,2021-05-12,0.02,0.24446057386878212,0.2517466083228677,-0.77497802926904,-0.007286034454085599,0,0.0
